locID;name;countryEN;countryRU;lat_deg;lat_deg_sign;lat_min;lat_sec;lon_deg;lon_deg_sign;lon_min;lon_sec;property;buffer;siteID;latitude;longitude;countryCode
1024-005;Noto;Italy;Италия;N36;36;53;35.5;E15;15;4;8.1;21.38 ha;48.09 ha;1024;36.8931944;15.0689167;ita
1024-006;Palazzolo Acreide;Italy;Италия;N37;37;3;46.1;E14;14;54;10.8;1.37 ha;33.74 ha;1024;37.0628056;14.903;ita
1024-007;Ragusa;Italy;Италия;N36;36;55;31.2;E14;14;43;59.9;17.39 ha;29.32 ha;1024;36.9253333;14.7333056;ita
1024-008;Scicli;Italy;Италия;N36;36;47;32.7;E14;14;42;20.6;0.82 ha;5.18 ha;1024;36.7924167;14.7057222;ita
1068-001;Sacro Monte o “Nuova Gerusalemme” di Varallo Sesia;Italy;Италия;N45;45;49;7;E8;8;15;17;5.4 ha;26.1 ha;1068;45.8186111;8.2547222;ita
1068-002;Sacro Monte di S.Maria Assunta di Serralunga di Crea;Italy;Италия;N45;45;5;41;E8;8;16;11;8.9 ha;24.1 ha;1068;45.0947222;8.2697222;ita
1068-003;Sacro Monte di San Francesco d’Orta San Giulio;Italy;Италия;N45;45;47;51.8;E8;8;24;39.7;14 ha;7.5 ha;1068;45.7977222;8.4110278;ita
1068-004;Sacro Monte del Rosario di Varese;Italy;Италия;N45;45;51;37.3;E8;8;47;35.6;14.6 ha;32.6 ha;1068;45.8603611;8.7932222;ita
1068-005;Sacro Monte della Beata Vergine, Oropa;Italy;Италия;N45;45;37;43;E7;7;58;41;15.4 ha;49.6 ha;1068;45.6286111;7.9780556;ita
1068-006;Sacro Monte della Beata Vergine del Soccorso, Ossuccio;Italy;Италия;N45;45;58;28.4;E9;9;10;10.4;3 ha;9 ha;1068;45.9745556;9.1695556;ita
1068-007;Sacro Monte della SS.Trinità, Ghiffa;Italy;Италия;N45;45;57;49;E8;8;36;54;11 ha;210 ha;1068;45.9636111;8.615;ita
1068-008;Sacro Monte Calvario, Domodossola;Italy;Италия;N46;46;6;20;E8;8;17;13;3.6 ha;41.4 ha;1068;46.1055556;8.2869444;ita
1068-009;Sacro Monte di Belmonte, Valperga Canavese;Italy;Италия;N45;45;22;0;E7;7;37;53;14.6 ha;321.6 ha;1068;45.3666667;7.6313889;ita
1158-001;Cerveteri, Etruscan Necropolis of Banditaccia;Italy;Италия;N42;42;0;24.6;E12;12;6;6.8;197.57 ha;1,824.04 ha;1158;42.0068333;12.1018889;ita
1158-002;Tarquinia, Etruscan Necropolis of Monterozzi;Italy;Италия;N42;42;15;1.6;E11;11;46;11.5;129.36 ha;3,108.0701 ha;1158;42.2504444;11.7698611;ita
1487-001;Royal Palace and Palatine Chapel;Italy;Италия;N38;38;6;39;E13;13;21;11;0.41 ha;;1487;38.1108333;13.3530556;ita
1487-002;Church of San Giovanni degli Eremiti;Italy;Италия;N38;38;6;34.46;E13;13;21;16.68;0.3 ha;;1487;38.1095722;13.3546333;ita
1487-003;Church of Santa Maria dell’Ammiraglio;Italy;Италия;N38;38;6;53;E13;13;21;46;0.116 ha;;1487;38.1147222;13.3627778;ita
1487-004;Church of San Cataldo;Italy;Италия;N38;38;6;53;E13;13;21;45;0.036 ha;;1487;38.1147222;13.3625;ita
1487-005;Palermo Cathedral;Italy;Италия;N38;38;6;51.63;E13;13;21;22;1.1 ha;;1487;38.1143417;13.3561111;ita
1487-006;Zisa Palace;Italy;Италия;N38;38;7;0;E13;13;20;29;0.8 ha;;1487;38.1166667;13.3413889;ita
1487-007;Admiral’s Bridge;Italy;Италия;N38;38;6;18;E13;13;22;29;0.41 ha;;1487;38.105;13.3747222;ita
1487-008;Cefalù Cathedral;Italy;Италия;N38;38;2;24;E14;14;1;24;1.394 ha;;1487;38.04;14.0233333;ita
1487-009;Monreale Cathedral;Italy;Италия;N38;38;4;55;E13;13;17;32;1.669 ha;;1487;38.0819444;13.2922222;ita
1390rev-001;Langa of Barolo;Italy;Италия;N44;44;36;31;E7;7;57;49;3,051 ha;;1390;44.6086111;7.9636111;ita
1390rev-002;Grinzane Cavour Castle;Italy;Италия;N44;44;39;7;E7;7;59;39;7 ha;;1390;44.6519444;7.9941667;ita
1390rev-003;Hills of Barbaresco;Italy;Италия;N44;44;43;14;E8;8;5;15;891 ha;;1390;44.7205556;8.0875;ita
1390rev-004;Nizza Monferrato and Barbera;Italy;Италия;N44;44;47;47;E8;8;18;18;2,307 ha;;1390;44.7963889;8.305;ita
1390rev-005;Canelli and Asti Spumante;Italy;Италия;N44;44;44;17;E8;8;14;59;1,971 ha;;1390;44.7380556;8.2497222;ita
1390rev-006;Monferrato of the Inferot;Italy;Италия;N45;45;3;3;E8;8;23;23;2,561 ha;16,943 ha;1390;45.0508333;8.3897222;ita
175-001;Villa de Cafaggiolo;Italy;Италия;N43;43;57;53;E11;11;17;41;2.35 ha;649.56 ha;175;43.9647222;11.2947222;ita
175-002;Villa de Il Trebbio;Italy;Италия;N43;43;57;11;E11;11;17;13;1.6 ha;650.31 ha;175;43.9530556;11.2869444;ita
175-003;Villa de Careggi;Italy;Италия;N43;43;48;33;E11;11;14;58;3.6 ha;55.71 ha;175;43.8091667;11.2494444;ita
175-004;Villa Medici de Fiesole;Italy;Италия;N43;43;48;20;E11;11;17;20;2.11 ha;44.88 ha;175;43.8055556;11.2888889;ita
175-005;Villa de Castello;Italy;Италия;N43;43;49;10;E11;11;13;41;8.33 ha;289.31 ha;175;43.8194444;11.2280556;ita
175-006;Villa de Poggio a Caiano;Italy;Италия;N43;43;49;3;E11;11;3;23;9.31 ha;135.63 ha;175;43.8175;11.0563889;ita
175-007;Villa de la Petraia;Italy;Италия;N43;43;49;8;E11;11;14;12;21.31 ha;276.33 ha;175;43.8188889;11.2366667;ita
175-008;Jardin de Boboli;Italy;Италия;N43;43;45;44;E11;11;14;51;40 ha;132 ha;175;43.7622222;11.2475;ita
175-009;Villa de Cerreto Guidi;Italy;Италия;N43;43;45;31;E10;10;52;45;0.76 ha;4.12 ha;175;43.7586111;10.8791667;ita
175-010;Palais de Seravezza;Italy;Италия;N43;43;59;38;E10;10;13;55;1.01 ha;50.14 ha;175;43.9938889;10.2319444;ita
175-011;Jardin de Pratolino;Italy;Италия;N43;43;51;28;E11;11;18;15;26.53 ha;210.35 ha;175;43.8577778;11.3041667;ita
175-012;Villa La Magia;Italy;Италия;N43;43;51;6;E10;10;58;22;2.1 ha;103.65 ha;175;43.8516667;10.9727778;ita
175-013;Villa de Artimino;Italy;Италия;N43;43;46;55;E11;11;2;39;1.04 ha;701.66 ha;175;43.7819444;11.0441667;ita
175-014;Villa du Poggio Imperiale;Italy;Италия;N43;43;44;56;E11;11;14;52;5.35 ha;235.43 ha;175;43.7488889;11.2477778;ita
1318-001;The Gastaldaga area and the Episcopal complex;Italy;Италия;N46;46;5;39;E13;13;25;59;1.09 ha;20.83 ha;1318;46.0941667;13.4330556;ita
1318-002;The monumental area with the monastic complex of San Salvatore-Santa Giulia;Italy;Италия;N45;45;32;23;E10;10;13;34;3.75 ha;84.13 ha;1318;45.5397222;10.2261111;ita
1318-003;The castrum with the Torba Tower and the church outside the walls, Santa Maria foris portas;Italy;Италия;N45;45;43;44;E8;8;51;34;8.5 ha;38.75 ha;1318;45.7288889;8.8594444;ita
1318-004;The basilica of San Salvatore;Italy;Италия;N42;42;44;31;E12;12;44;36;0.08 ha;66.85 ha;1318;42.7419444;12.7433333;ita
1318-005;The Clitunno Tempietto;Italy;Италия;N42;42;50;32;E12;12;45;25;0.01 ha;51.28 ha;1318;42.8422222;12.7569444;ita
1318-006;The Santa Sofia complex;Italy;Италия;N41;41;7;50;E14;14;46;53;0.34 ha;27.56 ha;1318;41.1305556;14.7813889;ita
1318-007;The Sanctuary of San Michele;Italy;Италия;N41;41;42;29;E15;15;57;17;0.31 ha;16.82 ha;1318;41.7080556;15.9547222;ita
1237rev-001;Pelmo-Croda da Lago;Italy;Италия;N46;46;26;52;E12;12;6;49;4,343.57 ha;2,427.252 ha;1237;46.4477778;12.1136111;ita
1237rev-002;Marmolada;Italy;Италия;N46;46;25;54;E11;11;51;23;2,207.53 ha;577.953 ha;1237;46.4316667;11.8563889;ita
1237rev-003;Pale di San Martino San Lucano – Dolomiti Bellunesi – Vette Feltrine;Italy;Италия;N46;46;14;51;E11;11;59;39;31,665.7 ha;23,668.939 ha;1237;46.2475;11.9941667;ita
1237rev-004;Dolomiti Friulane e d`Oltre Piave;Italy;Италия;N46;46;20;48;E12;12;30;13;21,460.63 ha;25,027.641 ha;1237;46.3466667;12.5036111;ita
1237rev-005;Dolomiti Settentrionali Cadorine, Sett Sass;Italy;Италия;N46;46;36;47;E12;12;9;47;53,585.968 ha;25,182.289 ha;1237;46.6130556;12.1630556;ita
1237rev-006;Puez-Odle / Puez-Geisler / Pöz-Odles;Italy;Италия;N46;46;36;13;E11;11;48;24;7,930.337 ha;2,863.546 ha;1237;46.6036111;11.8066667;ita
1237rev-007;Sciliar-Catinaccio;Italy;Италия;N46;46;27;16;E11;11;36;10;9,302.098 ha;4,770.689 ha;1237;46.4544444;11.6027778;ita
1237rev-008;Rio delle Foglie;Italy;Италия;N46;46;21;37;E11;11;25;14;271.6 ha;547.408 ha;1237;46.3602778;11.4205556;ita
1237rev-009;Dolomiti di Brenta;Italy;Италия;N46;46;9;51;E10;10;54;9;11,135.442 ha;4,201.045 ha;1237;46.1641667;10.9025;ita
1287-001;Mantoue;Italy;Италия;N45;45;9;34;E10;10;47;40;175 ha;1,900 ha;1287;45.1594444;10.7944444;ita
1287-002;Sabbioneta;Italy;Италия;N44;44;59;54;E10;10;29;25;60 ha;430 ha;1287;44.9983333;10.4902778;ita
1200-001;Necropolis of Pantalica;Italy;Италия;N37;37;8;30;E15;15;1;42;205.86 ha;3,699.7 ha;1200;37.1416667;15.0283333;ita
1200-002;Epipolae,Achradina,Tyche and Neapolis, Euryalus Castle, Dionysian forti ﬁcations and the Scala Greca area;Italy;Италия;N37;37;5;45;E15;15;13;30;635.96 ha;874.45 ha;1200;37.0958333;15.225;ita
1200-003;Ortygia;Italy;Италия;N37;37;3;34;E15;15;17;35;56.64 ha;945.25 ha;1200;37.0594444;15.2930556;ita
1093-001;Castrum;Jordan;Иордания;N31;31;28;60;E35;35;55;0;10.66 ha;90 ha;1093;31.4833333;35.9166667;jor
1093-002;Tower;Jordan;Иордания;N31;31;30;0;E35;35;55;0;13.268 ha;;1093;31.5;35.9166667;jor
660-001;Horyu-ji Area;Japan;Япония;N34;34;36;52.099;E135;135;44;3.199;14.6 ha;—;660;34.6144719;135.7342219;jpn
660-002;Hokki-ji Area;Japan;Япония;N34;34;37;22.102;E135;135;44;46.1;0.7 ha;571 ha;660;34.6228061;135.7461389;jpn
734-001;Ogimachi Village;Japan;Япония;N36;36;15;30;E136;136;54;30;45.4 ha;14,718.275 ha;734;36.2583333;136.9083333;jpn
734-002;Ogimachi Village 2;Japan;Япония;N36;36;15;20;E136;136;54;7;0.2 ha;14,718.275 ha;734;36.2555556;136.9019444;jpn
734-003;Ainokura Village;Japan;Япония;N36;36;25;30;E136;136;55;60;18 ha;14,718.25 ha;734;36.425;136.9333333;jpn
734-004;Suganuma Village;Japan;Япония;N36;36;24;20;E136;136;53;10;4.4 ha;14,718.275 ha;734;36.4055556;136.8861111;jpn
870-007;Nara Palace Site;Japan;Япония;N34;34;41;31;E135;135;47;49;128.9 ha;464.6 ha;870;34.6919444;135.7969444;jpn
870-006;Tôshôdai-ji;Japan;Япония;N34;34;40;32;E135;135;47;5;9.1 ha;93.15 ha;870;34.6755556;135.7847222;jpn
870-005;Yakushi-ji;Japan;Япония;N34;34;40;6;E135;135;47;3;5.1 ha;93.15 ha;870;34.6683333;135.7841667;jpn
870-004;Gangô-ji;Japan;Япония;N34;34;40;40;E135;135;49;52;0.8 ha;327.9 ha;870;34.6777778;135.8311111;jpn
870-003;Kasuga-Taisha and Kasugayama Primeval Forest;Japan;Япония;N34;34;40;53;E135;135;50;54;391.7 ha;327.9 ha;870;34.6813889;135.8483333;jpn
870-002;Kôfuku-ji;Japan;Япония;N34;34;40;59;E135;135;49;60;12.4 ha;327.9 ha;870;34.6830556;135.8333333;jpn
870-001;Tôdai-ji;Japan;Япония;N34;34;41;20;E135;135;50;23;68.9 ha;327.9 ha;870;34.6888889;135.8397222;jpn
972-001;Tamaudun;Japan;Япония;N26;26;12;0;E127;127;40;60;1.1 ha;136.9 ha;972;26.2;127.6833333;jpn
972-002;Sonohyan-utaki Ishimon;Japan;Япония;N26;26;12;0;E127;127;40;60;0.008 ha;—;972;26.2;127.6833333;jpn
972-003;Nakijin-jô site;Japan;Япония;N26;26;41;45.7;E127;127;55;11.9;7.9 ha;25.3 ha;972;26.6960278;127.9199722;jpn
972-004;Zakimi-jô site;Japan;Япония;N26;26;25;19.2;E127;127;44;6.1;4.4 ha;78.9 ha;972;26.422;127.7350278;jpn
972-005;Katsuren-jô site;Japan;Япония;N26;26;20;3.2;E127;127;52;51.1;13.2 ha;44.2 ha;972;26.3342222;127.8808611;jpn
972-006;Nakagusuku-jô site;Japan;Япония;N26;26;17;18.8;E127;127;48;34;12.3 ha;178.1 ha;972;26.2885556;127.8094444;jpn
972-007;Shuri-jô site;Japan;Япония;N26;26;12;0;E127;127;40;60;7.3 ha;—;972;26.2;127.6833333;jpn
972-008;Shikinaen;Japan;Япония;N26;26;12;0;E127;127;40;60;4.2 ha;84.2 ha;972;26.2;127.6833333;jpn
972-009;Sêfa-utaki;Japan;Япония;N26;26;9;40.3;E127;127;48;24.1;4.5 ha;12.1 ha;972;26.1611944;127.8066944;jpn
1142-01bis;Yoshino and Ômine - Yoshinoyama;Japan;Япония;N34;34;21;24;E135;135;52;14;33.7 ha;916 ha;1142;34.3566667;135.8705556;jpn
1142-02bis;Yoshino and Ômine - Yoshino Mikumari-jinja;Japan;Япония;N34;34;21;13;E135;135;52;24;0.9 ha;—;1142;34.3536111;135.8733333;jpn
1142-03bis;Yoshino and Ômine - Kimpu-jinja;Japan;Япония;N34;34;20;34;E135;135;52;53;1.1 ha;—;1142;34.3427778;135.8813889;jpn
1142-04bis;Yoshino and Ômine - Kimpusen-ji;Japan;Япония;N34;34;22;7;E135;135;51;28;0.9 ha;—;1142;34.3686111;135.8577778;jpn
1142-05bis;Yoshino and Ômine - Yoshimizu-jinja;Japan;Япония;N34;34;22;2;E135;135;51;42;0.8 ha;—;1142;34.3672222;135.8616667;jpn
1142-06bis;Yoshino and Ômine - Ôminesan-ji;Japan;Япония;N34;34;15;18;E135;135;56;24;7.4 ha;—;1142;34.255;135.94;jpn
1142-07bis;Kumano Sanzan - Kumano Hongû Taisha;Japan;Япония;N33;33;50;24;E135;135;46;25;10.8 ha;752 ha;1142;33.84;135.7736111;jpn
1142-08bis;Kumano Sanzan - Kumano Hayatama Taisha;Japan;Япония;N33;33;43;55;E135;135;59;1;47.6 ha;—;1142;33.7319444;135.9836111;jpn
1142-09bis;Kumano Sanzan - Kumano Nachi Taisha;Japan;Япония;N33;33;40;7;E135;135;53;23;0.3 ha;—;1142;33.6686111;135.8897222;jpn
1142-10bis;Kumano Sanzan - Seiganto-ji;Japan;Япония;N33;33;40;8;E135;135;53;23;0.2 ha;—;1142;33.6688889;135.8897222;jpn
1142-11bis;Kumano Sanzan - Nachi no Ôtaki;Japan;Япония;N33;33;40;30;E135;135;53;15;2.5 ha;—;1142;33.675;135.8875;jpn
1142-12bis;Kumano Sanzan - Nachi Primeval Forest;Japan;Япония;N33;33;40;34;E135;135;53;29;32.7 ha;—;1142;33.6761111;135.8913889;jpn
1142-13bis;Kumano Sanzan - Fudarakusan-ji;Japan;Япония;N33;33;38;40;E135;135;56;3;0.1 ha;—;1142;33.6444444;135.9341667;jpn
1142-14bis;Kôyasan - Niutsuhime-jinja;Japan;Япония;N34;34;15;46;E135;135;31;19;1.6 ha;582 ha;1142;34.2627778;135.5219444;jpn
1142-15bis;Kôyasan - Kongôbu-ji;Japan;Япония;N34;34;12;49;E135;135;35;2;61.4 ha;—;1142;34.2136111;135.5838889;jpn
1142-16bis;Kôyasan - Jison-in;Japan;Япония;N34;34;17;42;E135;135;32;59;0.04 ha;—;1142;34.295;135.5497222;jpn
1142-17bis;Kôyasan - Niukanshôfu-jinja;Japan;Япония;N34;34;17;39;E135;135;32;57;0.1 ha;—;1142;34.2941667;135.5491667;jpn
1142-18bis;Pilgrimage Routes - Ômine Okugakemichi;Japan;Япония;N34;34;10;47;E135;135;54;34;149.3 ha;9,850 ha;1142;34.1797222;135.9094444;jpn
1142-19bis;Pilgrimage Routes - Kumano Sankeimichi - Nakahechi;Japan;Япония;N33;33;46;33;E135;135;30;13;51.1 ha;—;1142;33.7758333;135.5036111;jpn
1142-20bis;Pilgrimage Routes - Kumano Sankeimichi - Kohechi;Japan;Япония;N34;34;4;38;E135;135;39;6;4.9 ha;—;1142;34.0772222;135.6516667;jpn
1142-21bis;Pilgrimage Routes - Kumano Sankeimichi - Ôhechi;Japan;Япония;N33;33;38;26;E135;135;24;26;5.1 ha;—;1142;33.6405556;135.4072222;jpn
1142-22bis;Pilgrimage Routes - Kumano Sankeimichi - Iseji;Japan;Япония;N33;33;52;47;E136;136;5;35;75.8 ha;—;1142;33.8797222;136.0930556;jpn
1142-23bis;Pilgrimage Routes - Kôya Sankeimichi;Japan;Япония;N34;34;15;19;E135;135;31;33;18.1 ha;—;1142;34.2552778;135.5258333;jpn
1277rev-001;Chûson-ji;Japan;Япония;N39;39;0;4;E141;141;6;28;137.2 ha;6,008 ha;1277;39.0011111;141.1077778;jpn
1277rev-002;Môtsû-ji;Japan;Япония;N38;38;59;19;E141;141;6;28;22.7 ha;6,008 ha;1277;38.9886111;141.1077778;jpn
1277rev-003;Kanjizaiô-in Ato;Japan;Япония;N38;38;59;21;E141;141;6;36;3.8 ha;6,008 ha;1277;38.9891667;141.11;jpn
1277rev-004;Muryôkô-in Ato;Japan;Япония;N38;38;59;33;E141;141;6;56;4.2 ha;6,008 ha;1277;38.9925;141.1155556;jpn
1277rev-005;Mt Kinkeisan;Japan;Япония;N38;38;59;35;E141;141;6;33;8.3 ha;6,008 ha;1277;38.9930556;141.1091667;jpn
1246bis-001a;Ginzan Sakunouchi;Japan;Япония;N35;35;6;26;E132;132;26;15;317.08 ha;;1246;35.1072222;132.4375;jpn
1246bis-001b;Daikansho Site;Japan;Япония;N35;35;6;26;E132;132;26;15;0.29 ha;;1246;35.1072222;132.4375;jpn
1246bis-001c;Yataki-jô Site;Japan;Япония;N35;35;5;2;E132;132;25;1;5.1 ha;;1246;35.0838889;132.4169444;jpn
1246bis-001d;Yahazu-jô Site;Japan;Япония;N35;35;5;46;E132;132;24;24;3.4 ha;;1246;35.0961111;132.4066667;jpn
1246bis-001e;Iwami-jô Site;Japan;Япония;N35;35;8;30;E132;132;25;15;11.75 ha;;1246;35.1416667;132.4208333;jpn
1246bis-001f;Ômori-Ginzan;Japan;Япония;N35;35;6;26;E132;132;26;15;162.7 ha;;1246;35.1072222;132.4375;jpn
1246bis-001g;Miyanomae;Japan;Япония;N35;35;6;26;E132;132;26;15;0.68 ha;;1246;35.1072222;132.4375;jpn
1246bis-001h;House of the Kumagai Family;Japan;Япония;N35;35;6;26;E132;132;26;15;0.15 ha;;1246;35.1072222;132.4375;jpn
1246bis-001i;Rakan-ji Gohyakurakan;Japan;Япония;N35;35;6;26;E132;132;26;15;1.26 ha;;1246;35.1072222;132.4375;jpn
1246bis-002a;Iwami Ginzan Kaidô Tomogauradô;Japan;Япония;N35;35;7;11;E132;132;23;16;0.67 ha;;1246;35.1197222;132.3877778;jpn
1246bis-002b;Iwami Ginzan Kaidô Yunotsu-Okidomaridô;Japan;Япония;N35;35;5;50;E132;132;21;44;2.21 ha;;1246;35.0972222;132.3622222;jpn
1246bis-003a;Tomogaura;Japan;Япония;N35;35;7;33;E132;132;22;38;15.03 ha;;1246;35.1258333;132.3772222;jpn
1246bis-003b;Okidomari;Japan;Япония;N35;35;5;6;E132;132;20;30;29.82 ha;;1246;35.085;132.3416667;jpn
1246bis-003c;Yunotsu;Japan;Япония;N35;35;5;46;E132;132;20;52;36.6 ha;;1246;35.0961111;132.3477778;jpn
1362-001;Kitanoshima and peripheral reefs;Japan;Япония;N27;27;43;6;E142;142;5;59;34 ha;;1362;27.7183333;142.0997222;jpn
1362-002;Mukojima and peripheral reefs;Japan;Япония;N27;27;40;52;E142;142;8;20;285 ha;;1362;27.6811111;142.1388889;jpn
1362-003;Nakodojima and peripheral reefs;Japan;Япония;N27;27;37;40;E142;142;10;42;147 ha;;1362;27.6277778;142.1783333;jpn
1362-004;Yomejima and peripheral reefs;Japan;Япония;N27;27;29;47;E142;142;12;38;77 ha;;1362;27.4963889;142.2105556;jpn
1362-005;Ototojima and peripheral reefs;Japan;Япония;N27;27;9;59;E142;142;11;27;536 ha;;1362;27.1663889;142.1908333;jpn
1362-006;Anijima and peripheral reefs;Japan;Япония;N27;27;7;21;E142;142;12;35;812 ha;;1362;27.1225;142.2097222;jpn
1362-007;Some parts of Chichijima and peripheral reefs;Japan;Япония;N27;27;4;12;E142;142;12;33;1,410 ha;;1362;27.07;142.2091667;jpn
1362-008;Nishijima and peripheral reefs;Japan;Япония;N27;27;7;2;E142;142;10;0;51 ha;;1362;27.1172222;142.1666667;jpn
1362-009;Higashijima and peripheral reefs;Japan;Япония;N27;27;5;36;E142;142;14;42;26 ha;;1362;27.0933333;142.245;jpn
1362-010;Minamijima and peripheral reefs;Japan;Япония;N27;27;2;18;E142;142;10;30;33 ha;;1362;27.0383333;142.175;jpn
1362-012;Some parts of Hahajima and peripheral reefs;Japan;Япония;N26;26;40;1;E142;142;9;20;1,419 ha;;1362;26.6669444;142.1555556;jpn
1362-013;Mukohjima and peripheral reefs;Japan;Япония;N26;26;36;11;E142;142;7;47;144 ha;;1362;26.6030556;142.1297222;jpn
1362-014;Hirajima and peripheral reefs;Japan;Япония;N26;26;35;7;E142;142;9;18;64 ha;;1362;26.5852778;142.155;jpn
1362-015;Meijima and peripheral reefs;Japan;Япония;N26;26;34;10;E142;142;13;54;94 ha;;1362;26.5694444;142.2316667;jpn
1362-016;Anejima and peripheral reefs;Japan;Япония;N26;26;33;15;E142;142;9;23;153 ha;;1362;26.5541667;142.1563889;jpn
1362-017;Imotojima and peripheral reefs;Japan;Япония;N26;26;33;33;E142;142;12;35;131 ha;;1362;26.5591667;142.2097222;jpn
1362-019;Kita-iwoto and peripheral reefs;Japan;Япония;N25;25;25;59;E141;141;16;56;557 ha;;1362;25.4330556;141.2822222;jpn
1362-020;Minami-iwoto;Japan;Япония;N24;24;14;6;E141;141;27;45;355 ha;;1362;24.235;141.4625;jpn
1362-021;Nishinoshima and peripheral reefs;Japan;Япония;N27;27;14;48;E140;140;52;33;30 ha;;1362;27.2466667;140.8758333;jpn
1418-001;Fujisan Moutain Area;Japan;Япония;N35;35;21;39;E138;138;43;39;19,311.9 ha;;1418;35.3608333;138.7275;jpn
1418-002;Fujisan Hongu Sengen Taisha Shrine;Japan;Япония;N35;35;13;39;E138;138;36;36;4.8 ha;;1418;35.2275;138.61;jpn
1418-003;Yamamiya Sengen-jinja Shrine;Japan;Япония;N35;35;16;16;E138;138;38;13;0.5 ha;;1418;35.2711111;138.6369444;jpn
1418-004;Murayama Sengen-jinja Shrine;Japan;Япония;N35;35;15;41;E138;138;39;59;3.6 ha;;1418;35.2613889;138.6663889;jpn
1418-005;Suyama Sengen-jinja Shrine;Japan;Япония;N35;35;15;16;E138;138;50;56;0.9 ha;;1418;35.2544444;138.8488889;jpn
